"translation","source","can_modify"
"Resumo do item 6　 3230　 linha 1{LF}Resumo do item 6　 3230　 linha 2{LF}Resumo do item 6　 3230　 linha 3{LF}Resumo do item 6　 3230　 linha 4{LF}Resumo do item 6　 3230　 linha 5","あらすじ第六項　３２３０　一行目{LF}あらすじ第六項　３２３０　二行目{LF}あらすじ第六項　３２３０　三行目{LF}あらすじ第六項　３２３０　四行目{LF}あらすじ第六項　３２３０　五行目","1"
"Resumo do item 7　 3230　 linha 1{LF}Resumo do item 7　 3230　 linha 2{LF}Resumo do item 7　 3230　 linha 3{LF}Resumo do item 7　 3230　 linha 4{LF}Resumo do item 7　 3230　 linha 5","あらすじ第七項　３２３０　一行目{LF}あらすじ第七項　３２３０　二行目{LF}あらすじ第七項　３２３０　三行目{LF}あらすじ第七項　３２３０　四行目{LF}あらすじ第七項　３２３０　五行目","1"
"Resumo do item 8　 3230　 linha 1{LF}Resumo do item 8　 3230　 linha 2{LF}Resumo do item 8　 3230　 linha 3{LF}Resumo do item 8　 3230　 linha 4{LF}Resumo do item 8　 3230　 linha 5","あらすじ第八項　３２３０　一行目{LF}あらすじ第八項　３２３０　二行目{LF}あらすじ第八項　３２３０　三行目{LF}あらすじ第八項　３２３０　四行目{LF}あらすじ第八項　３２３０　五行目","1"
"Resumo do item 9　 3230　 linha 1{LF}Resumo do item 9　 3230　 linha 2{LF}Resumo do item 9　 3230　 linha 3{LF}Resumo do item 9　 3230　 linha 4{LF}Resumo do item 9　 3230　 linha 5","あらすじ第九項　３２３０　一行目{LF}あらすじ第九項　３２３０　二行目{LF}あらすじ第九項　３２３０　三行目{LF}あらすじ第九項　３２３０　四行目{LF}あらすじ第九項　３２３０　五行目","1"
"Resumo do item 10　 3230　 linha 1{LF}Resumo do item 10　 3230　 linha 2{LF}Resumo do item 10　 3230　 linha 3{LF}Resumo do item 10　 3230　 linha 4{LF}Resumo do item 10　 3230　 linha 5","あらすじ第十項　３２３０　一行目{LF}あらすじ第十項　３２３０　二行目{LF}あらすじ第十項　３２３０　三行目{LF}あらすじ第十項　３２３０　四行目{LF}あらすじ第十項　３２３０　五行目","1"
"Resumo do item 11　 3230　 linha 1{LF}Resumo do item 11　 3230　 linha 2{LF}Resumo do item 11　 3230　 linha 3{LF}Resumo do item 11　 3230　 linha 4{LF}Resumo do item 11　 3230　 linha 5","あらすじ第十一項　３２３０　一行目{LF}あらすじ第十一項　３２３０　二行目{LF}あらすじ第十一項　３２３０　三行目{LF}あらすじ第十一項　３２３０　四行目{LF}あらすじ第十一項　３２３０　五行目","1"
"Mapa de Ramificação → Acampamento{LF}Zero desencadeou uma divergência que{LF}alterou a floresta, separou Dois{LF}e Cent, e causou outras mudanças.{LF}No entanto, sua busca continua.","Branch Map → Camp{LF}Zero triggered a divergence that{LF}altered the forest, separated Two{LF}and Cent, and caused other changes.{LF}Nevertheless, her quest continues.","1"
"Jogo{LF}O grupo alcança uma área aberta cheia{LF}de estátuas de Três, então ouve a{LF}voz do Intonador soar. O que diabos{LF}está acontecendo aqui?","Game{LF}The group reaches an open area filled{LF}with statues of Three, then hears the{LF}Intoner's voice ring out. What the{LF}heck is going on around here?","1"
"Jogo{LF}A voz de Três parece chamar lobos e{LF}um cérbero para a área. E justo quando{LF}eles pensavam que a batalha havia terminado...","Game{LF}Three's voice seems to call wolves and{LF}a cerberus into the area. And just when{LF}they thought the battle was over...","1"
"Cena{LF}Três aparece novamente, apenas para cair{LF}morto após algumas últimas palavras ominosas.{LF}O que elas podem significar?","Cutscene{LF}Three appears again, only to fall down{LF}dead after some ominous last words.{LF}What could they possibly mean?","1"
"Resumo do Quinto Item{LF}3240{LF}Primeira linha{LF}Resumo do Quinto Item{LF}3240{LF}Segunda linha{LF}Resumo do Quinto Item{LF}3240{LF}Terceira linha{LF}Resumo do Quinto Item{LF}3240{LF}Quarta linha{LF}Resumo do Quinto Item{LF}3240{LF}Quinta linha","あらすじ第五項　３２４０　一行目{LF}あらすじ第五項　３２４０　二行目{LF}あらすじ第五項　３２４０　三行目{LF}あらすじ第五項　３２４０　四行目{LF}あらすじ第五項　３２４０　五行目","1"
"Resumo do Sexto Item{LF}3240{LF}Primeira linha{LF}Resumo do Sexto Item{LF}3240{LF}Segunda linha{LF}Resumo do Sexto Item{LF}3240{LF}Terceira linha{LF}Resumo do Sexto Item{LF}3240{LF}Quarta linha{LF}Resumo do Sexto Item{LF}3240{LF}Quinta linha","あらすじ第六項　３２４０　一行目{LF}あらすじ第六項　３２４０　二行目{LF}あらすじ第六項　３２４０　三行目{LF}あらすじ第六項　３２４０　四行目{LF}あらすじ第六項　３２４０　五行目","1"
"Resumo do Sétimo Item{LF}3240{LF}Primeira linha{LF}Resumo do Sétimo Item{LF}3240{LF}Segunda linha{LF}Resumo do Sétimo Item{LF}3240{LF}Terceira linha{LF}Resumo do Sétimo Item{LF}3240{LF}Quarta linha{LF}Resumo do Sétimo Item{LF}3240{LF}Quinta linha","あらすじ第七項　３２４０　一行目{LF}あらすじ第七項　３２４０　二行目{LF}あらすじ第七項　３２４０　三行目{LF}あらすじ第七項　３２４０　四行目{LF}あらすじ第七項　３２４０　五行目","1"
"Resumo do Oitavo Item{LF}3240{LF}Primeira linha{LF}Resumo do Oitavo Item{LF}3240{LF}Segunda linha{LF}Resumo do Oitavo Item{LF}3240{LF}Terceira linha{LF}Resumo do Oitavo Item{LF}3240{LF}Quarta linha{LF}Resumo do Oitavo Item{LF}3240{LF}Quinta linha","あらすじ第八項　３２４０　一行目{LF}あらすじ第八項　３２４０　二行目{LF}あらすじ第八項　３２４０　三行目{LF}あらすじ第八項　３２４０　四行目{LF}あらすじ第八項　３２４０　五行目","1"
"Resumo do Nonagésimo Item{LF}3240{LF}Primeira linha{LF}Resumo do Nonagésimo Item{LF}3240{LF}Segunda linha{LF}Resumo do Nonagésimo Item{LF}3240{LF}Terceira linha{LF}Resumo do Nonagésimo Item{LF}3240{LF}Quarta linha{LF}Resumo do Nonagésimo Item{LF}3240{LF}Quinta linha","あらすじ第九項　３２４０　一行目{LF}あらすじ第九項　３２４０　二行目{LF}あらすじ第九項　３２４０　三行目{LF}あらすじ第九項　３２４０　四行目{LF}あらすじ第九項　３２４０　五行目","1"
"Resumo do Décimo Item{LF}3240{LF}Primeira linha{LF}Resumo do Décimo Item{LF}3240{LF}Segunda linha{LF}Resumo do Décimo Item{LF}3240{LF}Terceira linha{LF}Resumo do Décimo Item{LF}3240{LF}Quarta linha{LF}Resumo do Décimo Item{LF}3240{LF}Quinta linha","あらすじ第十項　３２４０　一行目{LF}あらすじ第十項　３２４０　二行目{LF}あらすじ第十項　３２４０　三行目{LF}あらすじ第十項　３２４０　四行目{LF}あらすじ第十項　３２４０　五行目","1"
"Resumo do Décimo Primeiro Item{LF}3240{LF}Primeira linha{LF}Resumo do Décimo Primeiro Item{LF}3240{LF}Segunda linha{LF}Resumo do Décimo Primeiro Item{LF}3240{LF}Terceira linha{LF}Resumo do Décimo Primeiro Item{LF}3240{LF}Quarta linha{LF}Resumo do Décimo Primeiro Item{LF}3240{LF}Quinta linha","あらすじ第十一項　３２４０　一行目{LF}あらすじ第十一項　３２４０　二行目{LF}あらすじ第十一項　３２４０　三行目{LF}あらすじ第十一項　３２４０　四行目{LF}あらすじ第十一項　３２４０　五行目","1"
"Jogo{LF}A floresta fica ainda mais estranha após{LF}a morte de Três, mas Zero simplesmente{LF}continua derrubando soldados como se{LF}não houvesse amanhã.","Game{LF}The forest gets even stranger after{LF}Three's death, but Zero just keeps{LF}mowing down soldiers like there's{LF}no tomorrow.","1"
"Cena de corte → Jogo{LF}O grupo encontra Dois dançando perto do{LF}cadáver de Um em uma clareira aberta. O que{LF}deveria ser um reencontro feliz com Cent{LF}em vez disso leva a nada além de desespero.","Cutscene → Game{LF}The group finds Two dancing near One's{LF}corpse in an open glade. What should{LF}be a happy reunion with Cent instead{LF}leads to nothing but despair.","1"
"Cena de corte{LF}À medida que os discípulos caem um após o outro,{LF}Dois e Cent encontram-se à beira do{LF}abismo também. Os dois usam seu último{LF}pouco de poder para invocar um anjo.","Cutscene{LF}As the disciples fall one after the next,{LF}Two and Cent find themselves on the{LF}brink as well. The two use their last bit{LF}of power to summon forth an angel.","1"
"Jogo{LF}Lutar contra Rafael na floresta envenenada{LF}começa a ter um efeito sobre Mikhail...","Game{LF}Fighting Raphael in the poison-filled{LF}forest begins to take a toll on Mikhail...","1"
"Cena de corte{LF}À medida que Mikhail jaz morrendo do veneno,{LF}Zero usa a força da sua flor para salvá-lo,{LF}criando assim o conceito de um ""pacto""{LF}pela primeira vez.","Cutscene{LF}As Mikhail lays dying from the poison,{LF}Zero uses her flower's force to save {LF}him, thereby creating the concept{LF}of a ""pact"" for the first time.","1"
"Resumo do item 6{LF}3250{LF}linha 1{LF}Resumo do item 6{LF}3250{LF}linha 2{LF}Resumo do item 6{LF}3250{LF}linha 3{LF}Resumo do item 6{LF}3250{LF}linha 4{LF}Resumo do item 6{LF}3250{LF}linha 5","あらすじ第六項　３２５０　一行目{LF}あらすじ第六項　３２５０　二行目{LF}あらすじ第六項　３２５０　三行目{LF}あらすじ第六項　３２５０　四行目{LF}あらすじ第六項　３２５０　五行目","1"
"Resumo do item 7{LF}3250{LF}linha 1{LF}Resumo do item 7{LF}3250{LF}linha 2{LF}Resumo do item 7{LF}3250{LF}linha 3{LF}Resumo do item 7{LF}3250{LF}linha 4{LF}Resumo do item 7{LF}3250{LF}linha 5","あらすじ第七項　３２５０　一行目{LF}あらすじ第七項　３２５０　二行目{LF}あらすじ第七項　３２５０　三行目{LF}あらすじ第七項　３２５０　四行目{LF}あらすじ第七項　３２５０　五行目","1"
"Resumo do item 8　 3250　 linha 1{LF}Resumo do item 8　 3250　 linha 2{LF}Resumo do item 8　 3250　 linha 3{LF}Resumo do item 8　 3250　 linha 4{LF}Resumo do item 8　 3250　 linha 5","あらすじ第八項　３２５０　一行目{LF}あらすじ第八項　３２５０　二行目{LF}あらすじ第八項　３２５０　三行目{LF}あらすじ第八項　３２５０　四行目{LF}あらすじ第八項　３２５０　五行目","1"
"Resumo do item 9　 3250　 linha 1{LF}Resumo do item 9　 3250　 linha 2{LF}Resumo do item 9　 3250　 linha 3{LF}Resumo do item 9　 3250　 linha 4{LF}Resumo do item 9　 3250　 linha 5","あらすじ第九項　３２５０　一行目{LF}あらすじ第九項　３２５０　二行目{LF}あらすじ第九項　３２５０　三行目{LF}あらすじ第九項　３２５０　四行目{LF}あらすじ第九項　３２５０　五行目","1"
"Resumo do item 10　 3250　 linha 1{LF}Resumo do item 10　 3250　 linha 2{LF}Resumo do item 10　 3250　 linha 3{LF}Resumo do item 10　 3250　 linha 4{LF}Resumo do item 10　 3250　 linha 5","あらすじ第十項　３２５０　一行目{LF}あらすじ第十項　３２５０　二行目{LF}あらすじ第十項　３２５０　三行目{LF}あらすじ第十項　３２５０　四行目{LF}あらすじ第十項　３２５０　五行目","1"
"Resumo do item 11　 3250　 linha 1{LF}Resumo do item 11　 3250　 linha 2{LF}Resumo do item 11　 3250　 linha 3{LF}Resumo do item 11　 3250　 linha 4{LF}Resumo do item 11　 3250　 linha 5","あらすじ第十一項　３２５０　一行目{LF}あらすじ第十一項　３２５０　二行目{LF}あらすじ第十一項　３２５０　三行目{LF}あらすじ第十一項　３２５０　四行目{LF}あらすじ第十一項　３２５０　五行目","1"
"Mapa de Ramificação → Jogo{LF}A ramificação C começa com fatores externos{LF}influenciando Mikhail, o que leva a{LF}resultados imprevisíveis. Independentemente, eles{LF}continuam avançando pela noite do deserto.","Branch Map → Game{LF}Branch C begins with external factors{LF}influencing Mikhail, which leads to{LF}unpredictable results. Regardless, they{LF}press on through the desert night.","1"
"Jogo{LF}Mikhail está se sentindo mal, talvez devido{LF}ao frio. O grupo continua lutando{LF}enquanto tenta determinar a causa.","Game{LF}Mikhail is feeling ill, perhaps due to{LF}the cold. The group keeps battling on{LF}as they try to determine the cause.","1"
"Cena de Corte{LF}Ao tentar entrar nas ruínas subterrâneas,{LF}Mikhail geme de dor e volta à sua forma original.","Cutscene{LF}As they attempt to enter the underground{LF}ruins, Mikhail suddenly groans in pain and{LF}devolves into his original form.","1"
"Resumo do item 4　 4110　 linha 1{LF}Resumo do item 4　 4110　 linha 2{LF}Resumo do item 4　 4110　 linha 3{LF}Resumo do item 4　 4110　 linha 4{LF}Resumo do item 4　 4110　 linha 5","あらすじ第四項　４１１０　一行目{LF}あらすじ第四項　４１１０　二行目{LF}あらすじ第四項　４１１０　三行目{LF}あらすじ第四項　４１１０　四行目{LF}あらすじ第四項　４１１０　五行目","1"
"Resumo do item 5　 4110　 linha 1{LF}Resumo do item 5　 4110　 linha 2{LF}Resumo do item 5　 4110　 linha 3{LF}Resumo do item 5　 4110　 linha 4{LF}Resumo do item 5　 4110　 linha 5","あらすじ第五項　４１１０　一行目{LF}あらすじ第五項　４１１０　二行目{LF}あらすじ第五項　４１１０　三行目{LF}あらすじ第五項　４１１０　四行目{LF}あらすじ第五項　４１１０　五行目","1"
"Resumo do item 6　 4110　 linha 1{LF}Resumo do item 6　 4110　 linha 2{LF}Resumo do item 6　 4110　 linha 3{LF}Resumo do item 6　 4110　 linha 4{LF}Resumo do item 6　 4110　 linha 5","あらすじ第六項　４１１０　一行目{LF}あらすじ第六項　４１１０　二行目{LF}あらすじ第六項　４１１０　三行目{LF}あらすじ第六項　４１１０　四行目{LF}あらすじ第六項　４１１０　五行目","1"
"Resumo do item 7　 4110　 linha 1{LF}Resumo do item 7　 4110　 linha 2{LF}Resumo do item 7　 4110　 linha 3{LF}Resumo do item 7　 4110　 linha 4{LF}Resumo do item 7　 4110　 linha 5","あらすじ第七項　４１１０　一行目{LF}あらすじ第七項　４１１０　二行目{LF}あらすじ第七項　４１１０　三行目{LF}あらすじ第七項　４１１０　四行目{LF}あらすじ第七項　４１１０　五行目","1"
"Resumo do item 8　 4110　 linha 1{LF}Resumo do item 8　 4110　 linha 2{LF}Resumo do item 8　 4110　 linha 3{LF}Resumo do item 8　 4110　 linha 4{LF}Resumo do item 8　 4110　 linha 5","あらすじ第八項　４１１０　一行目{LF}あらすじ第八項　４１１０　二行目{LF}あらすじ第八項　４１１０　三行目{LF}あらすじ第八項　４１１０　四行目{LF}あらすじ第八項　４１１０　五行目","1"
"Resumo do item 9　 4110　 linha 1{LF}Resumo do item 9　 4110　 linha 2{LF}Resumo do item 9　 4110　 linha 3{LF}Resumo do item 9　 4110　 linha 4{LF}Resumo do item 9　 4110　 linha 5","あらすじ第九項　４１１０　一行目{LF}あらすじ第九項　４１１０　二行目{LF}あらすじ第九項　４１１０　三行目{LF}あらすじ第九項　４１１０　四行目{LF}あらすじ第九項　４１１０　五行目","1"
"Resumo do item 10　 4110　 linha 1{LF}Resumo do item 10　 4110　 linha 2{LF}Resumo do item 10　 4110　 linha 3{LF}Resumo do item 10　 4110　 linha 4{LF}Resumo do item 10　 4110　 linha 5","あらすじ第十項　４１１０　一行目{LF}あらすじ第十項　４１１０　二行目{LF}あらすじ第十項　４１１０　三行目{LF}あらすじ第十項　４１１０　四行目{LF}あらすじ第十項　４１１０　五行目","1"
"Resumo do item 11　 4110　 linha 1{LF}Resumo do item 11　 4110　 linha 2{LF}Resumo do item 11　 4110　 linha 3{LF}Resumo do item 11　 4110　 linha 4{LF}Resumo do item 11　 4110　 linha 5","あらすじ第十一項　４１１０　一行目{LF}あらすじ第十一項　４１１０　二行目{LF}あらすじ第十一項　４１１０　三行目{LF}あらすじ第十一項　４１１０　四行目{LF}あらすじ第十一項　４１１０　五行目","1"
"Acampamento{LF}Como o grupo teme que a degeneração de Mikhail{LF}possa ser uma maldição dirigida por Intoner, Zero{LF}vai às ruínas em busca de Dois.","Camp{LF}As the group fears Mikhail's devolution{LF}may be an Intoner-driven curse, Zero{LF}heads into the ruins in search of Two.","1"
"Jogo{LF}À medida que o partido avança, a energia de Mikhail{LF}continua a diminuir.{LF}O tempo é essencial!","Game{LF}As the party presses on, Mikhail's{LF}energy continues to dwindle.{LF}Time is of the essence!","1"
"The group hurries through the ruins, but is unable to locate Two. Chatter from her army, however, reveals that she is hiding out in the Cathedral City.","Game{LF}The group hurries through the ruins,{LF}but is unable to locate Two. Chatter{LF}from her army, however, reveals that{LF}she is hiding out in the Cathedral City.","1"
"","あらすじ第四項　４１２０　一行目{LF}あらすじ第四項　４１２０　二行目{LF}あらすじ第四項　４１２０　三行目{LF}あらすじ第四項　４１２０　四行目{LF}あらすじ第四項　４１２０　五行目","1"
"","あらすじ第五項　４１２０　一行目{LF}あらすじ第五項　４１２０　二行目{LF}あらすじ第五項　４１２０　三行目{LF}あらすじ第五項　４１２０　四行目{LF}あらすじ第五項　４１２０　五行目","1"
"","あらすじ第六項　４１２０　一行目{LF}あらすじ第六項　４１２０　二行目{LF}あらすじ第六項　４１２０　三行目{LF}あらすじ第六項　４１２０　四行目{LF}あらすじ第六項　４１２０　五行目","1"
"","あらすじ第七項　４１２０　一行目{LF}あらすじ第七項　４１２０　二行目{LF}あらすじ第七項　４１２０　三行目{LF}あらすじ第七項　４１２０　四行目{LF}あらすじ第七項　４１２０　五行目","1"
"","あらすじ第八項　４１２０　一行目{LF}あらすじ第八項　４１２０　二行目{LF}あらすじ第八項　４１２０　三行目{LF}あらすじ第八項　４１２０　四行目{LF}あらすじ第八項　４１２０　五行目","1"
"","あらすじ第九項　４１２０　一行目{LF}あらすじ第九項　４１２０　二行目{LF}あらすじ第九項　４１２０　三行目{LF}あらすじ第九項　４１２０　四行目{LF}あらすじ第九項　４１２０　五行目","1"
"","あらすじ第十項　４１２０　一行目{LF}あらすじ第十項　４１２０　二行目{LF}あらすじ第十項　４１２０　三行目{LF}あらすじ第十項　４１２０　四行目{LF}あらすじ第十項　４１２０　五行目","1"
"","あらすじ第十一項　４１２０　一行目{LF}あらすじ第十一項　４１２０　二行目{LF}あらすじ第十一項　４１２０　三行目{LF}あらすじ第十一項　４１２０　四行目{LF}あらすじ第十一項　４１２０　五行目","1"
"Jogo{LF}O grupo deixa Mikhail enfraquecido fugir{LF}para os céus enquanto atacam o exército de Dois,{LF}que começa a mostrar uma fé bizarra{LF}em seu Intonador.","Game{LF}The group lets a weakened Mikhail flee{LF}to the skies as they attack Two's army,{LF}which is beginning to show a bizarrely{LF}devout faith in their Intoner.","1"
"Jogo{LF}Defendendo-se de soldados loucos e um par{LF}de cérberos, o partido continua{LF}em direção à Cidade da Catedral, onde Dois{LF}e Um são pensados para estar escondidos.","Game{LF}Fending off crazed soldiers and a pair{LF}of cerberuses, the party continues{LF}toward the Cathedral City, where Two{LF}and One are thought to be hiding.","1"
"Cena{LF}Mikhail degenerou, discípulos{LF}estão abandonando seus Intonadores...{LF}Um ramo muito estranho, este.{LF}Vamos continuar gravando.","Cutscene{LF}Mikhail has devolved, disciples{LF}are abandoning their Intoners...{LF}Quite a strange branch, this one.{LF}Let's keep recording.","1"
"Resumo do quarto item{LF}4130{LF}linha 1{LF}Resumo do quarto item{LF}4130{LF}linha 2{LF}Resumo do quarto item{LF}4130{LF}linha 3{LF}Resumo do quarto item{LF}4130{LF}linha 4{LF}Resumo do quarto item{LF}4130{LF}linha 5","あらすじ第四項　４１３０　一行目{LF}あらすじ第四項　４１３０　二行目{LF}あらすじ第四項　４１３０　三行目{LF}あらすじ第四項　４１３０　四行目{LF}あらすじ第四項　４１３０　五行目","1"
"Resumo do quinto item{LF}4130{LF}linha 1{LF}Resumo do quinto item{LF}4130{LF}linha 2{LF}Resumo do quinto item{LF}4130{LF}linha 3{LF}Resumo do quinto item{LF}4130{LF}linha 4{LF}Resumo do quinto item{LF}4130{LF}linha 5","あらすじ第五項　４１３０　一行目{LF}あらすじ第五項　４１３０　二行目{LF}あらすじ第五項　４１３０　三行目{LF}あらすじ第五項　４１３０　四行目{LF}あらすじ第五項　４１３０　五行目","1"
"Resumo do sexto item{LF}4130{LF}linha 1{LF}Resumo do sexto item{LF}4130{LF}linha 2{LF}Resumo do sexto item{LF}4130{LF}linha 3{LF}Resumo do sexto item{LF}4130{LF}linha 4{LF}Resumo do sexto item{LF}4130{LF}linha 5","あらすじ第六項　４１３０　一行目{LF}あらすじ第六項　４１３０　二行目{LF}あらすじ第六項　４１３０　三行目{LF}あらすじ第六項　４１３０　四行目{LF}あらすじ第六項　４１３０　五行目","1"
"Resumo do sétimo item{LF}4130{LF}linha 1{LF}Resumo do sétimo item{LF}4130{LF}linha 2{LF}Resumo do sétimo item{LF}4130{LF}linha 3{LF}Resumo do sétimo item{LF}4130{LF}linha 4{LF}Resumo do sétimo item{LF}4130{LF}linha 5","あらすじ第七項　４１３０　一行目{LF}あらすじ第七項　４１３０　二行目{LF}あらすじ第七項　４１３０　三行目{LF}あらすじ第七項　４１３０　四行目{LF}あらすじ第七項　４１３０　五行目","1"
"Resumo do oitavo item{LF}4130{LF}linha 1{LF}Resumo do oitavo item{LF}4130{LF}linha 2{LF}Resumo do oitavo item{LF}4130{LF}linha 3{LF}Resumo do oitavo item{LF}4130{LF}linha 4{LF}Resumo do oitavo item{LF}4130{LF}linha 5","あらすじ第八項　４１３０　一行目{LF}あらすじ第八項　４１３０　二行目{LF}あらすじ第八項　４１３０　三行目{LF}あらすじ第八項　４１３０　四行目{LF}あらすじ第八項　４１３０　五行目","1"
"Summary of the ninth item 4130 first line{LF}Summary of the ninth item 4130 second line{LF}Summary of the ninth item 4130 third line{LF}Summary of the ninth item 4130 fourth line{LF}Summary of the ninth item 4130 fifth line","あらすじ第九項　４１３０　一行目{LF}あらすじ第九項　４１３０　二行目{LF}あらすじ第九項　４１３０　三行目{LF}あらすじ第九項　４１３０　四行目{LF}あらすじ第九項　４１３０　五行目","1"
"Summary of the tenth item 4130 first line{LF}Summary of the tenth item 4130 second line{LF}Summary of the tenth item 4130 third line{LF}Summary of the tenth item 4130 fourth line{LF}Summary of the tenth item 4130 fifth line","あらすじ第十項　４１３０　一行目{LF}あらすじ第十項　４１３０　二行目{LF}あらすじ第十項　４１３０　三行目{LF}あらすじ第十項　４１３０　四行目{LF}あらすじ第十項　４１３０　五行目","1"
"Summary of the eleventh item 4130 first line{LF}Summary of the eleventh item 4130 second line{LF}Summary of the eleventh item 4130 third line{LF}Summary of the eleventh item 4130 fourth line{LF}Summary of the eleventh item 4130 fifth line","あらすじ第十一項　４１３０　一行目{LF}あらすじ第十一項　４１３０　二行目{LF}あらすじ第十一項　４１３０　三行目{LF}あらすじ第十一項　４１３０　四行目{LF}あらすじ第十一項　４１３０　五行目","1"
"Branch Map → Game{LF}The nature of this branch has put {LF}soldiers, Intoners, and disciples in an{LF}unstable mental state. Regardless, the{LF}group proceeds through the chaos.","Branch Map → Game{LF}The nature of this branch has put {LF}soldiers, Intoners, and disciples in an{LF}unstable mental state. Regardless, the{LF}group proceeds through the chaos.","1"
"Cutscene → Game{LF}Zero finds Two and demands that she{LF}undo the curse on Mikhail. However, her{LF}sister is acting even stranger than usual.","Cutscene → Game{LF}Zero finds Two and demands that she{LF}undo the curse on Mikhail. However, her{LF}sister is acting even stranger than usual.","1"
"Cutscene{LF}Two unleashes a trap on Zero's{LF}disciples, bringing their lives and{LF}her own to an end with a powerful{LF}blast of magical energy.","Cutscene{LF}Two unleashes a trap on Zero's{LF}disciples, bringing their lives and{LF}her own to an end with a powerful{LF}blast of magical energy.","1"
"Summary of the fourth item 5110 first line{LF}Summary of the fourth item 5110 second line{LF}Summary of the fourth item 5110 third line{LF}Summary of the fourth item 5110 fourth line{LF}Summary of the fourth item 5110 fifth line","あらすじ第四項　５１１０　一行目{LF}あらすじ第四項　５１１０　二行目{LF}あらすじ第四項　５１１０　三行目{LF}あらすじ第四項　５１１０　四行目{LF}あらすじ第四項　５１１０　五行目","1"
"Summary of the fifth item 5110 first line{LF}Summary of the fifth item 5110 second line{LF}Summary of the fifth item 5110 third line{LF}Summary of the fifth item 5110 fourth line{LF}Summary of the fifth item 5110 fifth line","あらすじ第五項　５１１０　一行目{LF}あらすじ第五項　５１１０　二行目{LF}あらすじ第五項　５１１０　三行目{LF}あらすじ第五項　５１１０　四行目{LF}あらすじ第五項　５１１０　五行目","1"
"Resumo do item 6 5110 linha 1{LF}Resumo do item 6 5110 linha 2{LF}Resumo do item 6 5110 linha 3{LF}Resumo do item 6 5110 linha 4{LF}Resumo do item 6 5110 linha 5","あらすじ第六項　５１１０　一行目{LF}あらすじ第六項　５１１０　二行目{LF}あらすじ第六項　５１１０　三行目{LF}あらすじ第六項　５１１０　四行目{LF}あらすじ第六項　５１１０　五行目","1"
"Resumo do item 7 5110 linha 1{LF}Resumo do item 7 5110 linha 2{LF}Resumo do item 7 5110 linha 3{LF}Resumo do item 7 5110 linha 4{LF}Resumo do item 7 5110 linha 5","あらすじ第七項　５１１０　一行目{LF}あらすじ第七項　５１１０　二行目{LF}あらすじ第七項　５１１０　三行目{LF}あらすじ第七項　５１１０　四行目{LF}あらすじ第七項　５１１０　五行目","1"
"Resumo do item 8 5110 linha 1{LF}Resumo do item 8 5110 linha 2{LF}Resumo do item 8 5110 linha 3{LF}Resumo do item 8 5110 linha 4{LF}Resumo do item 8 5110 linha 5","あらすじ第八項　５１１０　一行目{LF}あらすじ第八項　５１１０　二行目{LF}あらすじ第八項　５１１０　三行目{LF}あらすじ第八項　５１１０　四行目{LF}あらすじ第八項　５１１０　五行目","1"
"Resumo do item 9 5110 linha 1{LF}Resumo do item 9 5110 linha 2{LF}Resumo do item 9 5110 linha 3{LF}Resumo do item 9 5110 linha 4{LF}Resumo do item 9 5110 linha 5","あらすじ第九項　５１１０　一行目{LF}あらすじ第九項　５１１０　二行目{LF}あらすじ第九項　５１１０　三行目{LF}あらすじ第九項　５１１０　四行目{LF}あらすじ第九項　５１１０　五行目","1"
"Resumo do item 10 5110 linha 1{LF}Resumo do item 10 5110 linha 2{LF}Resumo do item 10 5110 linha 3{LF}Resumo do item 10 5110 linha 4{LF}Resumo do item 10 5110 linha 5","あらすじ第十項　５１１０　一行目{LF}あらすじ第十項　５１１０　二行目{LF}あらすじ第十項　５１１０　三行目{LF}あらすじ第十項　５１１０　四行目{LF}あらすじ第十項　５１１０　五行目","1"
"Resumo do item 11 5110 linha 1{LF}Resumo do item 11 5110 linha 2{LF}Resumo do item 11 5110 linha 3{LF}Resumo do item 11 5110 linha 4{LF}Resumo do item 11 5110 linha 5","あらすじ第十一項　５１１０　一行目{LF}あらすじ第十一項　５１１０　二行目{LF}あらすじ第十一項　５１１０　三行目{LF}あらすじ第十一項　５１１０　四行目{LF}あらすじ第十一項　５１１０　五行目","1"
"Jogo{LF}Mesmo com dois mortos, a maldição de Mikhail{LF}permanece em vigor. Em busca de respostas,{LF}Zero entra em uma toca subterrânea{LF}com decoração questionável.","Game{LF}Even with Two dead, Mikhail's curse{LF}remains in place. In search of answers,{LF}Zero heads into an underground lair{LF}with questionable decor.","1"
"Cena de corte → Jogo{LF}Zero encontra One esperando por ela. Ela{LF}declara que Zero estava certa e todos{LF}os Intoners — incluindo elas mesmas — devem{LF}morrer. As irmãs então começam a batalhar.","Cutscene → Game{LF}Zero finds One waiting for her. She{LF}declares that Zero was correct and all{LF}Intoners—including themselves—must{LF}die. The sisters then begin to battle.","1"
"Cena de corte → Jogo{LF}Um convoca o dragão Gabriel para lutar{LF}contra Mikhail, mas ambos criaturas morrem na{LF}batalha subsequente, deixando Um e Zero{LF}para enfrentar um ao outro sozinhos.","Cutscene → Game{LF}One summons the dragon Gabriel to fight{LF}Mikhail, but both creatures die in the{LF}ensuing battle, leaving One and Zero{LF}to face each other alone. ","1"
